date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:26	149014/149014	---M--	200	added ('OK')	image/jpeg	etag:%2224616-580313ac07ec0%22	http://avehtml.liquid-themes.com/assets/demo/banners/banner-1.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/banners/banner-1.jpg	(from http://avehtml.liquid-themes.com/index.html)
21:22:28	6765/6765	---M--	200	added ('OK')	image/png	etag:%221a6d-5803359554080%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-2.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-2.png	(from http://avehtml.liquid-themes.com/index.html)
21:22:29	42518/42518	---M--	200	added ('OK')	image/jpeg	etag:%22a616-58feac6347880%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-1.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-1.jpg	(from http://avehtml.liquid-themes.com/index.html)
21:22:29	106467/106467	---M--	200	added ('OK')	image/jpeg	etag:%2219fe3-58ffeaf799800%22	http://avehtml.liquid-themes.com/assets/demo/misc/carousel-item-28.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/carousel-item-28.jpg	(from http://avehtml.liquid-themes.com/index.html)
21:22:29	3912/3912	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202020%2015:52:30%20GMT	http://avehtml.liquid-themes.com/cdn-cgi/l/email-protection	E:/pichar.io/avehtml.liquid-themes.com/cdn-cgi/l/email-protection.html	(from http://avehtml.liquid-themes.com/index.html)
21:22:30	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e8b5910-4d7%22	http://avehtml.liquid-themes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	E:/pichar.io/avehtml.liquid-themes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://avehtml.liquid-themes.com/index.html)
21:22:33	100239/100239	---M--	200	added ('OK')	image/jpeg	etag:%221878f-5803337e51240%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-2.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-2.jpg	(from http://avehtml.liquid-themes.com/index.html)
21:22:34	82379/82379	---M--	200	added ('OK')	image/jpeg	etag:%22141cb-58033a3e5ff40%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-3.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-3.jpg	(from http://avehtml.liquid-themes.com/index.html)
21:22:34	1/1	---M--	200	added ('OK')	text/plain	etag:%225db1a034-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/scc6wwx.css)
21:22:37	5/5	---M--	200	added ('OK')	text/css	etag:%225da7903c-5%22	https://p.typekit.net/p.css?s=1&k=qxb8htk&ht=tk&f=12103&a=1088800&app=typekit&e=css	E:/pichar.io/p.typekit.net/p6290.css	(from https://use.typekit.net/qxb8htk.css)
21:22:38	18976/18976	---M--	200	added ('OK')	application/font-woff2	etag:%2253997d6c5cfb22285b63bb290eca53c3e6f1a597%22	https://use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	E:/pichar.io/use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/l652f	(from https://use.typekit.net/qxb8htk.css)
21:22:39	19420/19420	---M--	200	added ('OK')	application/font-woff	etag:%2253997d6c5cfb22285b63bb290eca53c3e6f1a597%22	https://use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	E:/pichar.io/use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/d652f	(from https://use.typekit.net/qxb8htk.css)
21:22:40	25996/25996	---M-Z	200	added ('OK')	font/opentype	etag:W/%2253997d6c5cfb22285b63bb290eca53c3e6f1a597%22	https://use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	E:/pichar.io/use.typekit.net/af/d7bb7b/0000000000000000000178a7/27/a652f	(from https://use.typekit.net/qxb8htk.css)
21:22:41	32553/32553	---M--	200	added ('OK')	text/html	etag:%227f29-5802f378785c0%22	http://avehtml.liquid-themes.com/assets/fonts/cerebri-sans.woff2	E:/pichar.io/avehtml.liquid-themes.com/assets/fonts/cerebri-sans.html	(from http://avehtml.liquid-themes.com/assets/css/themes/original.css)
21:22:42	1589/1589	---MCZ	200	added ('OK')	text/css	etag:W/%2279e-585212f6338c0%22	http://avehtml.liquid-themes.com/assets/css/themes/creative.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/creative.css	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:43	41636/41636	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a2a4-5802f2d287e40%22	http://avehtml.liquid-themes.com/assets/fonts/cerebri-sans.woff	E:/pichar.io/avehtml.liquid-themes.com/assets/fonts/cerebri-sans.woff	(from http://avehtml.liquid-themes.com/assets/css/themes/original.css)
21:22:46	8313/8313	---M--	200	added ('OK')	image/jpeg	etag:%222079-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-10.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-10.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:47	17594/17594	---M--	200	added ('OK')	image/jpeg	etag:%2244ba-58ffeb4108540%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-11.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:47	12116/12116	---M--	200	added ('OK')	image/jpeg	etag:%222f54-58ffeb41fc780%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-18.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-18.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:48	14523/14523	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:47%20GMT	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-12.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-12.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:49	7392/7392	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:48%20GMT	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-13.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-13.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:49	10957/10957	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:48%20GMT	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-14.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-14.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:50	5270/5270	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:50%20GMT	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-15.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-15.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:50	6388/6388	---M--	200	added ('OK')	image/jpeg	etag:%2218f4-58ffeb56f7900%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-17.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-17.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:50	16308/16308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:49%20GMT	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-16.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-16.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:22:59	52124/52124	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2015:52:52%20GMT	http://avehtml.liquid-themes.com/assets/demo/team/team-6.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-6.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:00	62411/62411	---M--	200	added ('OK')	image/jpeg	etag:%22f3cb-58ffeb5232dc0%22	http://avehtml.liquid-themes.com/assets/demo/team/team-4.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-4.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:01	152492/152492	---M--	200	added ('OK')	image/jpeg	etag:%22253ac-58ffeb1dbf200%22	http://avehtml.liquid-themes.com/assets/demo/misc/masked-img-1.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/masked-img-1.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:01	9069/9069	---M--	200	added ('OK')	image/png	etag:%22236d-58082aa405580%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-3.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-3.png	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:02	8448/8448	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202020%2015:53:01%20GMT	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-4.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-4.png	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:02	8256/8256	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202020%2015:53:02%20GMT	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-5.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-5.png	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:02	78007/78007	---M--	200	added ('OK')	image/jpeg	etag:%22130b7-58ffeb5327000%22	http://avehtml.liquid-themes.com/assets/demo/team/team-5.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-5.jpg	(from http://avehtml.liquid-themes.com/index-creative.html)
21:23:02	1282/1282	---MCZ	200	added ('OK')	text/css	etag:W/%22502-58521a445b500%22	http://avehtml.liquid-themes.com/assets/css/themes/wave.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/wave.css	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:03	31486/31486	---M--	200	added ('OK')	image/jpeg	etag:%227afe-58ffeb3596a40%22	http://avehtml.liquid-themes.com/assets/demo/misc/promo-1.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/promo-1.jpg	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:06	29246/29246	---M--	200	added ('OK')	image/jpeg	etag:%22723e-58ffeb368ac80%22	http://avehtml.liquid-themes.com/assets/demo/misc/promo-2.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/promo-2.jpg	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:07	13432/13432	---M--	200	added ('OK')	image/jpeg	etag:%223478-58ffeb368ac80%22	http://avehtml.liquid-themes.com/assets/demo/misc/promo-4.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/promo-4.jpg	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:08	9813/9813	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Apr%202020%2015:53:08%20GMT	http://avehtml.liquid-themes.com/assets/vendors/pagePiling/dist/jquery.pagepiling.min.js	E:/pichar.io/avehtml.liquid-themes.com/assets/vendors/pagePiling/dist/jquery.pagepiling.min.js	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:09	37060/37060	---M--	200	added ('OK')	image/jpeg	etag:%2290c4-58ffeb368ac80%22	http://avehtml.liquid-themes.com/assets/demo/misc/promo-3.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/promo-3.jpg	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:09	32660/32660	---M--	200	added ('OK')	image/jpeg	etag:%227f94-58ffeb368ac80%22	http://avehtml.liquid-themes.com/assets/demo/misc/promo-5.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/promo-5.jpg	(from http://avehtml.liquid-themes.com/index-wave.html)
21:23:09	3906/3906	---M-Z	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202020%2015:53:10%20GMT	https://use.typekit.net/vtq7trz.css	E:/pichar.io/use.typekit.net/vtq7trz.css	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:10	2125/2125	---MCZ	200	added ('OK')	text/css	etag:W/%2284d-5852194d5ae40%22	http://avehtml.liquid-themes.com/assets/css/themes/voguish.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/voguish.css	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:11	5968/5968	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221750-58098d1745640%22	http://avehtml.liquid-themes.com/assets/img/logo/voguish-dark.svg	E:/pichar.io/avehtml.liquid-themes.com/assets/img/logo/voguish-dark.svg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:11	5968/5968	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221750-58098d2687a40%22	http://avehtml.liquid-themes.com/assets/img/logo/voguish-light.svg	E:/pichar.io/avehtml.liquid-themes.com/assets/img/logo/voguish-light.svg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:16	2230/2230	---M--	200	added ('OK')	image/png	etag:%228b6-580a8b967c540%22	http://avehtml.liquid-themes.com/assets/demo/icon/icon-1.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/icon/icon-1.png	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:17	3984/3984	---M--	200	added ('OK')	image/png	etag:%22f90-580a8ba3d64c0%22	http://avehtml.liquid-themes.com/assets/demo/icon/icon-2.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/icon/icon-2.png	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:19	4362/4362	---M--	200	added ('OK')	image/png	etag:%22110a-580a8ba89b000%22	http://avehtml.liquid-themes.com/assets/demo/icon/icon-3.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/icon/icon-3.png	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:19	46632/46632	---M--	200	added ('OK')	image/jpeg	etag:%22b628-58ffeb1eb3440%22	http://avehtml.liquid-themes.com/assets/demo/misc/parallax-img-4.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/parallax-img-4.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:20	36840/36840	---M--	200	added ('OK')	image/jpeg	etag:%228fe8-58ffeb209b8c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/parallax-img-5.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/parallax-img-5.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:26	35887/35887	---M--	200	added ('OK')	image/jpeg	etag:%228c2f-58ffeaf981c80%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-2.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-2.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:27	54319/54319	---M--	200	added ('OK')	image/jpeg	etag:%22d42f-58ffeaf88da40%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-1.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-1.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:27	37572/37572	---M--	200	added ('OK')	image/jpeg	etag:%2292c4-58ffeaf981c80%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-3.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-3.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:29	5108/5108	---M--	200	added ('OK')	image/jpeg	etag:%2213f4-58feac6347880%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-8.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-8.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:36	238516/238516	---M--	200	added ('OK')	image/jpeg	etag:%223a3b4-58ffeac049580%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-7.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-7.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:38	1099/1099	---MCZ	200	added ('OK')	text/css	etag:W/%2244b-58e58dad1c4c0%22	http://avehtml.liquid-themes.com/assets/css/themes/digital-creative.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/digital-creative.css	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:43	84028/84028	---M--	200	added ('OK')	image/jpeg	etag:%221483c-58ffeabe61100%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-8.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-8.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:45	123644/123644	---M--	200	added ('OK')	image/jpeg	etag:%221e2fc-58ffeb218fb00%22	http://avehtml.liquid-themes.com/assets/demo/misc/parallax-img-7.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/parallax-img-7.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:49	27816/27816	---M--	200	added ('OK')	image/jpeg	etag:%226ca8-58ffeb47b5500%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-31.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-31.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:49	135667/135667	---M--	200	added ('OK')	image/jpeg	etag:%22211f3-58ffeb209b8c0%22	http://avehtml.liquid-themes.com/assets/demo/misc/parallax-img-6.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/parallax-img-6.jpg	(from http://avehtml.liquid-themes.com/index-voguish.html)
21:23:50	74410/74410	---M--	200	added ('OK')	image/jpeg	etag:%22122aa-58ffead72cb80%22	http://avehtml.liquid-themes.com/assets/demo/misc/browser-sc.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/browser-sc.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:51	15747/15747	---M--	200	added ('OK')	image/jpeg	etag:%223d83-5810e96052c80%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-33.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-33.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:53	57859/57859	---M--	200	added ('OK')	image/jpeg	etag:%22e203-5810e95b8e140%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-32.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-32.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:53	10696/10696	---M--	200	added ('OK')	image/jpeg	etag:%2229c8-5810e970892c0%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-36.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-36.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:53	6272/6272	---M--	200	added ('OK')	image/jpeg	etag:%221880-5810e96bc4780%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-35.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-35.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:54	3390/3390	---M--	200	added ('OK')	image/jpeg	etag:%22d3e-5810fb2559900%22	http://avehtml.liquid-themes.com/assets/demo/team/team-12.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-12.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:54	42934/42934	---M--	200	added ('OK')	image/jpeg	etag:%22a7b6-5810e9660ba00%22	http://avehtml.liquid-themes.com/assets/demo/portfolio/pf-34.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/portfolio/pf-34.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:54	3300/3300	---M--	200	added ('OK')	image/jpeg	etag:%22ce4-5810fb1617500%22	http://avehtml.liquid-themes.com/assets/demo/team/team-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-11.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:55	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%22dae-5810fb2fd71c0%22	http://avehtml.liquid-themes.com/assets/demo/team/team-14.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-14.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:56	3760/3760	---M--	200	added ('OK')	image/jpeg	etag:%22eb0-5810fb2b12680%22	http://avehtml.liquid-themes.com/assets/demo/team/team-13.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-13.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:56	11571/11571	---M--	200	added ('OK')	image/png	etag:%222d33-58ffeb57ebb40%22	http://avehtml.liquid-themes.com/assets/demo/team/team-15.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/team/team-15.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:57	2055/2055	---M--	200	added ('OK')	image/png	etag:%22807-58085a9d70500%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-1.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-1.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:58	2666/2666	---M--	200	added ('OK')	image/png	etag:%22a6a-58085ab177440%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-2.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-2.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:59	2055/2055	---M--	200	added ('OK')	image/png	etag:%22807-58085ab824400%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-3.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-3.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:23:59	3025/3025	---M--	200	added ('OK')	image/png	etag:%22bd1-58085abce8f40%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-4.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-4.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:00	1700/1700	---M--	200	added ('OK')	image/png	etag:%226a4-58085ac48a140%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-5.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-5.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:01	2502/2502	---M--	200	added ('OK')	image/png	etag:%229c6-58085aca42ec0%22	http://avehtml.liquid-themes.com/assets/demo/clients/client-6.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/clients/client-6.png	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:02	14626/14626	---M--	200	added ('OK')	image/jpeg	etag:%223922-58110b9c97200%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-4.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-4.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:06	56611/56611	---M--	200	added ('OK')	image/jpeg	etag:%22dd23-58110bbd03e80%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-5.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-5.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:06	1787/1787	---MCZ	200	added ('OK')	text/css	etag:W/%226fb-585212ee926c0%22	http://avehtml.liquid-themes.com/assets/css/themes/business.css	E:/pichar.io/avehtml.liquid-themes.com/assets/css/themes/business.css	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:09	52135/52135	---M--	200	added ('OK')	image/jpeg	etag:%22cba7-58ffead173e00%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-6.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-6.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:14	27593/27593	---M--	200	added ('OK')	image/jpeg	etag:%226bc9-5822764ead400%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-9.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-9.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:16	47019/47019	---M--	200	added ('OK')	image/jpeg	etag:%22b7ab-5822763028c00%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-8.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-8.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:17	90917/90917	---M--	200	added ('OK')	image/jpeg	etag:%2216325-58ffead173e00%22	http://avehtml.liquid-themes.com/assets/demo/latest-posts/lp-7.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/latest-posts/lp-7.jpg	(from http://avehtml.liquid-themes.com/index-digital-creative.html)
21:24:20	9594/9594	---M--	200	added ('OK')	image/png	etag:%22257a-58ffeb2d01600%22	http://avehtml.liquid-themes.com/assets/demo/misc/chart-1.png	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/chart-1.png	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:21	38820/38820	---M--	200	added ('OK')	image/jpeg	etag:%2297a4-5822765ee3a40%22	http://avehtml.liquid-themes.com/assets/demo/misc/fb-10.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/misc/fb-10.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:22	2765/2765	---M--	200	added ('OK')	image/jpeg	etag:%22acd-58228a601ecc0%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-11.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-11.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:24	3187/3187	---M--	200	added ('OK')	image/jpeg	etag:%22c73-58228a6c84a00%22	http://avehtml.liquid-themes.com/assets/demo/testimonials/testi-12.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/testimonials/testi-12.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:28	151989/151989	---M--	200	added ('OK')	image/jpeg	etag:%22251b5-5822598f2c0c0%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-22.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-22.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:30	91034/91034	---M--	200	added ('OK')	image/jpeg	etag:%221639a-582279d015940%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-23.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-23.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
21:24:34	30703/30703	---M--	200	added ('OK')	image/jpeg	etag:%2277ef-5822984923e40%22	http://avehtml.liquid-themes.com/assets/demo/bg/bg-26.jpg	E:/pichar.io/avehtml.liquid-themes.com/assets/demo/bg/bg-26.jpg	(from http://avehtml.liquid-themes.com/index-business.html)
